type,name,pruned_on,sparsity,module,activation_diff
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.mlp.down_proj,45.6602
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.norm,69.9260
pruned,Llama-3.1-8b-Instruct,AST,25pct,lm_head,384.3802
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.embed_tokens,0.9801
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.input_layernorm,11.5220
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.self_attn.q_proj,27.1186
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.self_attn.k_proj,24.3688
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.self_attn.v_proj,1.7991
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.self_attn.o_proj,0.2965
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.post_attention_layernorm,10.0520
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.mlp.gate_proj,16.4390
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.mlp.up_proj,14.1053
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.mlp.down_proj,0.9664
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.input_layernorm,9.4584
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.self_attn.q_proj,23.0775
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.self_attn.k_proj,21.5428
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.self_attn.v_proj,1.9329
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.self_attn.o_proj,0.4352
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.post_attention_layernorm,10.1267
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.mlp.gate_proj,16.9604
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.mlp.up_proj,14.8133
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.mlp.down_proj,0.9008
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.input_layernorm,24.8063
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.self_attn.q_proj,39.8361
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.self_attn.k_proj,27.8286
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.self_attn.v_proj,5.0032
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.self_attn.o_proj,0.3594
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.post_attention_layernorm,13.2308
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.mlp.gate_proj,21.1027
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.mlp.up_proj,18.8730
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.mlp.down_proj,1.3120
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.input_layernorm,25.1665
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.self_attn.q_proj,32.6910
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.self_attn.k_proj,30.7394
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.self_attn.v_proj,7.2963
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.self_attn.o_proj,0.3621
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.post_attention_layernorm,15.7220
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.mlp.gate_proj,26.1859
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.mlp.up_proj,21.8289
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.mlp.down_proj,1.6575
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.input_layernorm,23.4437
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.self_attn.q_proj,30.6774
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.self_attn.k_proj,26.6777
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.self_attn.v_proj,6.6305
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.self_attn.o_proj,0.7931
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.post_attention_layernorm,16.1061
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.mlp.gate_proj,29.5967
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.mlp.up_proj,22.1141
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.mlp.down_proj,2.2462
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.input_layernorm,27.1935
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.self_attn.q_proj,42.3147
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.self_attn.k_proj,30.1475
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.self_attn.v_proj,6.3409
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.self_attn.o_proj,0.8646
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.post_attention_layernorm,16.2759
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.mlp.gate_proj,30.9082
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.mlp.up_proj,22.0289
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.mlp.down_proj,2.6720
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.input_layernorm,23.8800
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.self_attn.q_proj,33.6842
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.self_attn.k_proj,27.0923
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.self_attn.v_proj,6.2823
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.self_attn.o_proj,1.4439
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.post_attention_layernorm,15.6171
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.mlp.gate_proj,30.1151
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.mlp.up_proj,21.4041
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.mlp.down_proj,2.5627
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.input_layernorm,22.6254
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.self_attn.q_proj,33.9752
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.self_attn.k_proj,29.0777
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.self_attn.v_proj,6.6925
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.self_attn.o_proj,1.0112
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.post_attention_layernorm,15.1263
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.mlp.gate_proj,28.2614
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.mlp.up_proj,20.8793
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.mlp.down_proj,2.6152
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.input_layernorm,24.0561
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.self_attn.q_proj,39.8812
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.self_attn.k_proj,30.8653
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.self_attn.v_proj,7.0353
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.self_attn.o_proj,0.8332
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.post_attention_layernorm,15.5588
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.mlp.gate_proj,28.4547
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.mlp.up_proj,21.1125
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.mlp.down_proj,2.5939
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.input_layernorm,23.2507
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.self_attn.q_proj,34.3745
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.self_attn.k_proj,27.1391
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.self_attn.v_proj,8.9396
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.self_attn.o_proj,0.9751
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.post_attention_layernorm,14.8948
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.mlp.gate_proj,27.3114
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.mlp.up_proj,20.8740
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.mlp.down_proj,2.5522
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.input_layernorm,24.5588
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.self_attn.q_proj,40.9057
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.self_attn.k_proj,34.5038
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.self_attn.v_proj,7.1584
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.self_attn.o_proj,1.4988
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.post_attention_layernorm,14.9703
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.mlp.gate_proj,26.3479
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.mlp.up_proj,20.7859
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.mlp.down_proj,2.5504
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.input_layernorm,24.8842
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.self_attn.q_proj,37.7364
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.self_attn.k_proj,38.7246
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.self_attn.v_proj,8.7125
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.self_attn.o_proj,1.3881
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.post_attention_layernorm,15.5050
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.mlp.gate_proj,25.9606
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.mlp.up_proj,21.1220
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.mlp.down_proj,2.7265
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.input_layernorm,21.8723
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.self_attn.q_proj,26.1396
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.self_attn.k_proj,23.7754
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.self_attn.v_proj,8.9700
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.self_attn.o_proj,0.8908
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.post_attention_layernorm,14.8674
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.mlp.gate_proj,24.7141
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.mlp.up_proj,20.9406
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.mlp.down_proj,3.0788
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.input_layernorm,25.4710
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.self_attn.q_proj,34.9817
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.self_attn.k_proj,37.0233
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.self_attn.v_proj,8.8448
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.self_attn.o_proj,1.2169
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.post_attention_layernorm,15.0241
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.mlp.gate_proj,26.2737
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.mlp.up_proj,20.4316
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.mlp.down_proj,2.8998
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.input_layernorm,25.4566
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.self_attn.q_proj,33.3402
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.self_attn.k_proj,38.4765
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.self_attn.v_proj,8.6580
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.self_attn.o_proj,0.9605
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.post_attention_layernorm,16.0367
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.mlp.gate_proj,30.8796
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.mlp.up_proj,21.5433
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.mlp.down_proj,3.2499
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.input_layernorm,24.6676
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.self_attn.q_proj,30.8609
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.self_attn.k_proj,27.0007
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.self_attn.v_proj,8.6484
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.self_attn.o_proj,1.6047
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.post_attention_layernorm,16.7946
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.mlp.gate_proj,32.6771
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.mlp.up_proj,22.6518
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.mlp.down_proj,3.7721
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.input_layernorm,25.8320
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.self_attn.q_proj,28.2970
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.self_attn.k_proj,30.0947
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.self_attn.v_proj,9.3524
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.self_attn.o_proj,1.1847
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.post_attention_layernorm,17.0931
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.mlp.gate_proj,33.0250
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.mlp.up_proj,23.1024
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.16.mlp.down_proj,3.5549
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.input_layernorm,24.7896
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.self_attn.q_proj,24.3227
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.self_attn.k_proj,32.9143
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.self_attn.v_proj,7.1328
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.self_attn.o_proj,1.1754
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.post_attention_layernorm,17.5954
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.mlp.gate_proj,34.2067
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.mlp.up_proj,24.7316
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.17.mlp.down_proj,3.5963
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.input_layernorm,24.6633
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.self_attn.q_proj,24.1977
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.self_attn.k_proj,36.7887
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.self_attn.v_proj,10.1959
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.self_attn.o_proj,1.0420
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.post_attention_layernorm,16.7312
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.mlp.gate_proj,33.0713
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.mlp.up_proj,23.0376
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.18.mlp.down_proj,3.4929
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.input_layernorm,23.8314
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.self_attn.q_proj,23.7770
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.self_attn.k_proj,27.5500
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.self_attn.v_proj,10.3457
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.self_attn.o_proj,1.1430
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.post_attention_layernorm,16.6308
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.mlp.gate_proj,31.0552
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.mlp.up_proj,22.8470
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.19.mlp.down_proj,3.0810
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.input_layernorm,23.9746
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.self_attn.q_proj,23.3843
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.self_attn.k_proj,30.5573
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.self_attn.v_proj,9.0174
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.self_attn.o_proj,1.1759
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.post_attention_layernorm,16.6602
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.mlp.gate_proj,31.3045
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.mlp.up_proj,23.2768
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.20.mlp.down_proj,2.8977
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.input_layernorm,22.9590
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.self_attn.q_proj,22.6076
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.self_attn.k_proj,26.4880
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.self_attn.v_proj,9.5052
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.self_attn.o_proj,0.8690
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.post_attention_layernorm,16.7171
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.mlp.gate_proj,31.6997
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.mlp.up_proj,23.5312
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.21.mlp.down_proj,3.0792
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.input_layernorm,23.0940
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.self_attn.q_proj,20.6659
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.self_attn.k_proj,30.7850
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.self_attn.v_proj,12.4282
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.self_attn.o_proj,1.5202
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.post_attention_layernorm,16.1811
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.mlp.gate_proj,30.7792
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.mlp.up_proj,22.8105
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.22.mlp.down_proj,2.7770
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.input_layernorm,21.6248
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.self_attn.q_proj,19.3582
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.self_attn.k_proj,26.7852
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.self_attn.v_proj,11.7153
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.self_attn.o_proj,0.9633
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.post_attention_layernorm,15.7855
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.mlp.gate_proj,28.8882
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.mlp.up_proj,21.7324
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.23.mlp.down_proj,2.5404
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.input_layernorm,21.5271
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.self_attn.q_proj,19.1237
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.self_attn.k_proj,26.4920
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.self_attn.v_proj,13.2236
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.self_attn.o_proj,0.9428
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.post_attention_layernorm,15.3599
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.mlp.gate_proj,27.9006
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.mlp.up_proj,20.9044
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.24.mlp.down_proj,2.5186
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.input_layernorm,20.3741
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.self_attn.q_proj,20.1034
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.self_attn.k_proj,21.2478
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.self_attn.v_proj,13.0471
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.self_attn.o_proj,1.1284
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.post_attention_layernorm,15.0571
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.mlp.gate_proj,28.5004
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.mlp.up_proj,20.5849
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.25.mlp.down_proj,3.1468
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.input_layernorm,20.1162
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.self_attn.q_proj,19.7726
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.self_attn.k_proj,26.4176
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.self_attn.v_proj,11.0553
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.self_attn.o_proj,1.1399
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.post_attention_layernorm,15.4734
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.mlp.gate_proj,29.4164
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.mlp.up_proj,21.2508
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.26.mlp.down_proj,3.1198
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.input_layernorm,20.6946
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.self_attn.q_proj,19.4776
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.self_attn.k_proj,28.5529
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.self_attn.v_proj,15.4946
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.self_attn.o_proj,2.9556
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.post_attention_layernorm,15.1115
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.mlp.gate_proj,28.2436
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.mlp.up_proj,21.0935
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.27.mlp.down_proj,3.2782
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.input_layernorm,18.6855
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.self_attn.q_proj,19.0835
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.self_attn.k_proj,20.6732
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.self_attn.v_proj,10.4306
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.self_attn.o_proj,1.2462
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.post_attention_layernorm,15.5030
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.mlp.gate_proj,29.3148
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.mlp.up_proj,22.0234
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.28.mlp.down_proj,4.2497
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.input_layernorm,18.5585
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.self_attn.q_proj,23.0590
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.self_attn.k_proj,19.3740
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.self_attn.v_proj,12.6030
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.self_attn.o_proj,2.1172
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.post_attention_layernorm,15.5085
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.mlp.gate_proj,30.4234
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.mlp.up_proj,22.9391
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.29.mlp.down_proj,5.8325
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.input_layernorm,19.4822
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.self_attn.q_proj,19.8591
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.self_attn.k_proj,25.8923
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.self_attn.v_proj,18.3435
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.self_attn.o_proj,2.1641
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.post_attention_layernorm,15.2690
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.mlp.gate_proj,32.7608
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.mlp.up_proj,24.3040
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.30.mlp.down_proj,8.7500
