type,name,pruned_on,sparsity,module,mean,std,min,max
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.23.mlp.gate_proj,-0.2020,0.3172,-3.4316,3.1289
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.23.mlp.up_proj,-0.0001,0.2232,-3.6348,2.2559
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.23.mlp.down_proj,-0.0006,0.0594,-2.2266,0.3289
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.input_layernorm,-0.0024,0.4358,-6.4688,6.8086
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.self_attn.q_proj,0.0172,0.9715,-11.9453,13.6406
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.self_attn.k_proj,0.0115,1.4624,-12.1016,11.4453
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.self_attn.v_proj,-0.0072,0.4012,-2.3887,2.6250
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.self_attn.o_proj,-0.0010,0.0424,-0.9844,0.2688
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.post_attention_layernorm,-0.0024,0.3063,-8.3828,6.5078
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.mlp.gate_proj,-0.2101,0.3246,-3.7754,3.9258
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.mlp.up_proj,0.0011,0.2300,-3.8926,2.7617
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.24.mlp.down_proj,-0.0003,0.0643,-1.4004,0.3435
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.input_layernorm,-0.0034,0.4367,-5.9414,6.8008
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.self_attn.q_proj,-0.0098,1.0592,-14.6094,14.8281
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.self_attn.k_proj,0.0064,1.4912,-16.6094,13.2266
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.self_attn.v_proj,-0.0057,0.3982,-2.8730,3.3340
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.self_attn.o_proj,-0.0003,0.0388,-1.2803,0.2559
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.post_attention_layernorm,-0.0026,0.3153,-8.7266,6.9648
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.mlp.gate_proj,-0.2277,0.3444,-5.2891,4.1875
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.mlp.up_proj,-0.0000,0.2432,-2.5312,3.9766
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.25.mlp.down_proj,-0.0013,0.0680,-2.0098,0.3528
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.input_layernorm,-0.0045,0.4252,-6.3906,7.2773
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.self_attn.q_proj,0.0366,0.9355,-14.2109,12.1172
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.self_attn.k_proj,-0.0139,1.4491,-12.5703,11.8594
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.self_attn.v_proj,0.0095,0.3383,-2.6211,2.8828
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.self_attn.o_proj,-0.0004,0.0497,-1.5654,0.2656
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.post_attention_layernorm,-0.0039,0.3318,-9.7266,8.7500
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.mlp.gate_proj,-0.2499,0.3894,-4.8359,3.6738
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.mlp.up_proj,0.0003,0.2704,-5.1484,3.5195
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.26.mlp.down_proj,-0.0000,0.0794,-2.1934,0.4561
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.input_layernorm,-0.0039,0.4346,-6.3711,6.8086
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.self_attn.q_proj,-0.0113,0.9894,-15.1719,14.1250
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.self_attn.k_proj,-0.0697,1.5270,-13.0078,10.4453
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.self_attn.v_proj,-0.0071,0.4903,-3.2559,2.7168
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.self_attn.o_proj,-0.0011,0.0673,-3.2305,0.3145
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.post_attention_layernorm,-0.0044,0.3431,-10.0703,10.7266
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.mlp.gate_proj,-0.2544,0.4224,-6.5078,5.8164
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.mlp.up_proj,-0.0016,0.2925,-3.6211,3.2461
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.27.mlp.down_proj,-0.0008,0.0952,-1.8916,0.7095
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.input_layernorm,-0.0042,0.4246,-6.3555,7.2148
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.self_attn.q_proj,0.0173,0.9761,-11.7891,11.4453
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.self_attn.k_proj,-0.0149,1.4862,-11.7578,12.1562
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.self_attn.v_proj,-0.0002,0.3626,-3.1406,2.4766
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.self_attn.o_proj,0.0001,0.0502,-2.4355,0.4534
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.post_attention_layernorm,-0.0048,0.3606,-10.0703,9.5859
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.mlp.gate_proj,-0.2705,0.4861,-7.3750,5.6758
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.mlp.up_proj,-0.0008,0.3476,-5.6641,3.6875
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.28.mlp.down_proj,0.0004,0.1219,-1.2637,2.2910
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.input_layernorm,-0.0039,0.4234,-7.0430,5.5156
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.self_attn.q_proj,0.0277,0.9622,-8.0391,7.6602
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.self_attn.k_proj,0.0295,1.6608,-12.4844,26.6875
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.self_attn.v_proj,0.0204,0.4547,-2.5391,3.6895
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.self_attn.o_proj,-0.0008,0.0964,-3.5293,0.9067
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.post_attention_layernorm,-0.0044,0.3830,-11.0469,12.6250
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.mlp.gate_proj,-0.2541,0.5706,-8.2734,16.3750
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.mlp.up_proj,-0.0012,0.4206,-5.0234,9.4297
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.29.mlp.down_proj,-0.0004,0.1675,-3.4570,2.4863
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.input_layernorm,-0.0027,0.4293,-6.5547,7.5977
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.self_attn.q_proj,-0.0187,1.0121,-11.8281,8.9062
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.self_attn.k_proj,-0.0308,1.4565,-12.9531,10.1016
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.self_attn.v_proj,0.0079,0.5320,-3.3887,3.4785
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.self_attn.o_proj,-0.0009,0.1261,-2.3711,0.8984
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.post_attention_layernorm,-0.0047,0.4115,-12.3594,14.1484
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.mlp.gate_proj,-0.2466,0.7413,-9.0078,22.9531
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.mlp.up_proj,0.0032,0.5803,-9.6875,11.0312
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.30.mlp.down_proj,0.0011,0.3851,-4.5742,8.3359
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.input_layernorm,-0.0023,0.3961,-4.9336,5.9141
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.self_attn.q_proj,-0.0286,1.3752,-14.4609,11.9453
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.self_attn.k_proj,-0.0354,1.8145,-16.4531,13.0625
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.self_attn.v_proj,0.0101,0.5003,-2.9922,4.0703
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.self_attn.o_proj,-0.0015,0.1872,-7.6133,2.8477
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.post_attention_layernorm,-0.0047,0.3715,-12.5312,14.1328
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.mlp.gate_proj,0.1159,1.1745,-14.8203,24.0469
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.mlp.up_proj,0.0027,0.9002,-16.9531,28.0469
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.layers.31.mlp.down_proj,0.0419,2.8624,-307.5000,278.7500
pruned,Llama-3.1-8b-Instruct,AST,25pct,model.norm,0.0314,2.0395,-28.1406,33.9062
pruned,Llama-3.1-8b-Instruct,AST,25pct,lm_head,-2.8294,2.0813,-14.5312,10.1250
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.embed_tokens,0.0000,0.0108,-0.0447,0.0500
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.input_layernorm,0.0006,0.1382,-2.4023,1.8447
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.self_attn.q_proj,-0.0302,1.2419,-11.3203,7.7422
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.self_attn.k_proj,0.0189,1.4739,-10.0312,8.6875
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.self_attn.v_proj,-0.0001,0.0433,-0.3508,0.4624
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.self_attn.o_proj,0.0000,0.0103,-0.2966,0.1676
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.post_attention_layernorm,0.0006,0.1270,-0.9458,1.2139
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.mlp.gate_proj,-0.0284,0.1377,-3.6035,0.8188
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.mlp.up_proj,0.0004,0.1064,-1.4756,0.8232
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.0.mlp.down_proj,-0.0000,0.0250,-1.0664,0.5972
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.input_layernorm,-0.0028,0.2044,-6.2305,5.8594
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.self_attn.q_proj,0.0120,1.1902,-7.1172,8.0312
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.self_attn.k_proj,0.0562,1.9206,-7.7422,13.1484
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.self_attn.v_proj,-0.0001,0.0601,-0.6216,3.1035
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.self_attn.o_proj,-0.0002,0.0284,-0.6650,0.8657
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.post_attention_layernorm,-0.0017,0.1465,-2.4180,2.7480
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.mlp.gate_proj,-0.0367,0.1662,-16.0938,17.5938
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.mlp.up_proj,-0.0005,0.1356,-24.2812,5.2266
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.1.mlp.down_proj,-0.0076,2.3540,-265.0000,289.7500
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.input_layernorm,0.0010,0.3756,-4.4062,5.3398
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.self_attn.q_proj,-0.0414,1.1803,-7.3867,8.2109
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.self_attn.k_proj,-0.0114,1.8297,-13.3516,12.6094
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.self_attn.v_proj,0.0010,0.1411,-1.0420,1.2607
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.self_attn.o_proj,-0.0000,0.0065,-0.0844,0.1647
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.post_attention_layernorm,-0.0016,0.1769,-5.7070,5.2070
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.mlp.gate_proj,-0.0353,0.1538,-2.5098,2.1953
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.mlp.up_proj,0.0004,0.1299,-1.0205,1.1572
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.2.mlp.down_proj,-0.0002,0.0162,-0.1229,0.2445
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.input_layernorm,-0.0040,0.3364,-3.2305,3.5137
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.self_attn.q_proj,-0.0227,1.1036,-9.2969,7.5000
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.self_attn.k_proj,-0.0015,1.6817,-13.6641,13.9609
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.self_attn.v_proj,-0.0002,0.1733,-1.2256,1.3184
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.self_attn.o_proj,-0.0001,0.0075,-0.1055,0.0767
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.post_attention_layernorm,-0.0032,0.2055,-6.7148,6.7617
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.mlp.gate_proj,-0.0680,0.1902,-2.3848,2.5781
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.mlp.up_proj,0.0000,0.1486,-1.0703,1.6729
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.3.mlp.down_proj,0.0001,0.0207,-0.1656,0.4458
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.input_layernorm,-0.0020,0.3350,-3.3750,3.9512
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.self_attn.q_proj,-0.0053,1.1860,-8.4375,8.4922
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.self_attn.k_proj,-0.0115,1.8320,-16.4688,11.9375
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.self_attn.v_proj,0.0045,0.1794,-1.0801,1.1641
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.self_attn.o_proj,-0.0000,0.0212,-0.2144,0.1388
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.post_attention_layernorm,-0.0021,0.2347,-7.1680,8.4766
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.mlp.gate_proj,-0.1253,0.2450,-3.0508,1.7783
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.mlp.up_proj,-0.0017,0.1726,-1.9893,1.7041
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.4.mlp.down_proj,0.0002,0.0314,-0.1395,0.4163
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.input_layernorm,-0.0007,0.3915,-3.7793,4.3125
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.self_attn.q_proj,-0.0462,1.0988,-8.2656,8.7422
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.self_attn.k_proj,-0.0115,1.8099,-10.2578,13.4219
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.self_attn.v_proj,0.0026,0.1872,-1.1006,0.9966
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.self_attn.o_proj,-0.0003,0.0240,-0.1426,0.3096
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.post_attention_layernorm,-0.0029,0.2509,-7.9375,8.9297
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.mlp.gate_proj,-0.1733,0.2660,-3.2148,1.9951
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.mlp.up_proj,-0.0002,0.1877,-1.7451,2.9277
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.5.mlp.down_proj,0.0003,0.0355,-0.4497,0.6177
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.input_layernorm,-0.0011,0.3707,-4.1562,4.5156
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.self_attn.q_proj,-0.0136,1.0709,-9.9375,8.2578
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.self_attn.k_proj,-0.0032,1.8527,-13.5156,13.2266
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.self_attn.v_proj,0.0000,0.1747,-0.9463,1.3047
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.self_attn.o_proj,0.0005,0.0255,-0.2362,0.5005
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.post_attention_layernorm,-0.0001,0.2596,-8.9766,9.9531
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.mlp.gate_proj,-0.1995,0.2801,-3.8281,2.2266
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.mlp.up_proj,0.0002,0.1934,-1.9004,3.0508
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.6.mlp.down_proj,-0.0006,0.0378,-0.3899,0.5869
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.input_layernorm,-0.0025,0.3761,-4.7969,5.3320
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.self_attn.q_proj,0.0285,1.0643,-7.6055,8.4766
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.self_attn.k_proj,-0.0262,1.8475,-14.9297,10.7578
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.self_attn.v_proj,-0.0048,0.1852,-1.1113,1.0537
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.self_attn.o_proj,-0.0000,0.0288,-0.2374,0.5303
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.post_attention_layernorm,-0.0029,0.2584,-8.8359,9.5391
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.mlp.gate_proj,-0.1898,0.2743,-2.5703,1.9932
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.mlp.up_proj,0.0010,0.1979,-2.0137,3.0195
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.7.mlp.down_proj,0.0002,0.0384,-0.5249,0.8237
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.input_layernorm,-0.0019,0.4154,-5.6484,6.0195
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.self_attn.q_proj,-0.0174,0.9561,-9.1953,7.0195
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.self_attn.k_proj,-0.0208,1.7588,-13.4141,11.7969
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.self_attn.v_proj,-0.0004,0.2068,-1.2041,1.1006
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.self_attn.o_proj,0.0002,0.0260,-0.4050,0.1748
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.post_attention_layernorm,-0.0014,0.2671,-9.6016,9.7266
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.mlp.gate_proj,-0.1637,0.2810,-3.2852,1.9326
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.mlp.up_proj,-0.0003,0.2006,-1.7861,1.9609
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.8.mlp.down_proj,0.0006,0.0418,-0.1873,0.9009
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.input_layernorm,0.0019,0.3986,-5.0977,6.3906
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.self_attn.q_proj,0.0260,0.8825,-6.3359,6.2500
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.self_attn.k_proj,-0.0091,1.5736,-15.6328,8.2266
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.self_attn.v_proj,-0.0033,0.2413,-1.7852,1.5205
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.self_attn.o_proj,0.0008,0.0291,-0.5757,0.4614
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.post_attention_layernorm,0.0030,0.2664,-9.6016,9.8047
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.mlp.gate_proj,-0.1841,0.2974,-2.7266,2.7246
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.mlp.up_proj,-0.0003,0.2104,-3.5801,1.8037
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.9.mlp.down_proj,0.0000,0.0435,-0.1919,1.0098
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.input_layernorm,0.0052,0.4309,-5.5000,6.4453
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.self_attn.q_proj,-0.0109,0.9313,-7.2383,7.1250
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.self_attn.k_proj,-0.0406,1.6458,-12.5156,9.2891
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.self_attn.v_proj,0.0008,0.2293,-1.7441,1.5752
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.self_attn.o_proj,-0.0001,0.0284,-0.8740,0.1448
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.post_attention_layernorm,0.0025,0.2635,-8.4141,8.4766
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.mlp.gate_proj,-0.1779,0.2793,-2.6328,2.9707
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.mlp.up_proj,0.0009,0.2089,-2.6055,3.1309
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.10.mlp.down_proj,-0.0004,0.0469,-1.5537,1.6484
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.input_layernorm,0.0041,0.4297,-5.7148,6.7734
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.self_attn.q_proj,-0.0449,0.9393,-8.4375,6.8945
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.self_attn.k_proj,0.0124,1.6070,-13.3594,12.2891
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.self_attn.v_proj,0.0082,0.2115,-1.2910,1.5293
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.self_attn.o_proj,0.0004,0.0299,-0.1893,1.0234
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.post_attention_layernorm,0.0020,0.2695,-8.8984,9.1953
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.mlp.gate_proj,-0.1914,0.2901,-3.0488,2.0449
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.mlp.up_proj,-0.0001,0.2143,-4.4453,2.9004
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.11.mlp.down_proj,0.0001,0.0463,-1.1846,0.4495
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.input_layernorm,0.0054,0.3929,-5.3516,5.2227
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.self_attn.q_proj,0.0516,1.0461,-9.3125,9.6562
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.self_attn.k_proj,-0.0102,1.7917,-14.4141,12.0234
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.self_attn.v_proj,-0.0019,0.2107,-1.0684,1.3926
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.self_attn.o_proj,0.0004,0.0325,-0.1823,0.8696
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.post_attention_layernorm,0.0032,0.2738,-9.8750,9.7266
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.mlp.gate_proj,-0.2042,0.3216,-2.9551,2.1152
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.mlp.up_proj,0.0007,0.2316,-3.9609,2.4609
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.12.mlp.down_proj,-0.0002,0.0496,-0.6548,1.1133
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.input_layernorm,0.0055,0.4478,-6.9062,6.1211
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.self_attn.q_proj,0.0046,0.8788,-9.0859,7.1367
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.self_attn.k_proj,-0.0263,1.6089,-12.0000,9.8203
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.self_attn.v_proj,0.0020,0.2232,-1.6777,1.0615
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.self_attn.o_proj,0.0003,0.0327,-0.2603,1.2031
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.post_attention_layernorm,0.0031,0.2775,-9.4531,8.5469
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.mlp.gate_proj,-0.2258,0.3285,-5.2891,3.0195
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.mlp.up_proj,-0.0005,0.2265,-4.0625,4.7227
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.13.mlp.down_proj,-0.0007,0.0533,-0.2227,0.5151
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.input_layernorm,0.0032,0.4607,-7.0977,6.2422
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.self_attn.q_proj,0.0430,0.9576,-6.8672,9.1250
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.self_attn.k_proj,0.0151,1.7868,-12.4062,12.4531
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.self_attn.v_proj,-0.0045,0.2404,-1.1992,1.3984
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.self_attn.o_proj,0.0009,0.0318,-0.4395,0.1881
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.post_attention_layernorm,0.0035,0.2929,-9.7344,8.6250
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.mlp.gate_proj,-0.2458,0.3667,-5.4375,4.5977
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.mlp.up_proj,-0.0003,0.2274,-2.0840,2.3184
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.14.mlp.down_proj,0.0003,0.0528,-0.2207,0.8540
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.input_layernorm,0.0074,0.4319,-6.3516,5.9648
pruned,Llama-3.1-8b-Instruct,AST,50pct,model.layers.15.self_attn.q_proj,-0.0049,1.0145,-8.8125,7.8555
